species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
cheetah,45.5,rotary,10,3432.12,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,49.807,19.2668,30.5402,0.292504,2.92504,10,8,6,0.124907,0.167597,4.56487,-6.00063,10.5655,0.136751,0.136751,0.153523,0.14873,
cheetah,45.5,rotary,10,3951.73,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,49.9703,19.3673,30.603,0.293034,2.93034,10,8,6,0.124887,0.168147,4.04851,-5.26097,9.30948,0.136504,0.136504,0.153174,0.14849,
cheetah,45.5,rotary,10,4550,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,50.123,19.4757,30.6473,0.293048,2.93048,10,8,6,0.124786,0.168262,3.59395,-4.61586,8.20981,0.136496,0.136496,0.152829,0.148489,
cheetah,45.5,rotary,12,4.55,0.1,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,89,64.0412,20.3145,43.7266,0.349488,4.19385,12,8,6,0.123814,0.225674,23.204,-45,68.204,0.114454,0.114454,0.125364,0.122553,
cheetah,45.5,rotary,12,5.2388,0.115138,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,64.0627,20.3201,43.7425,0.349393,4.19271,12,8,6,0.123951,0.225441,23.3865,-44.9999,68.3864,0.114486,0.114485,0.125541,0.122753,
cheetah,45.5,rotary,12,6.032,0.132571,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,63.956,20.5574,43.3986,0.348621,4.18346,12,8,6,0.123687,0.224935,24.1091,-44.9999,69.109,0.114739,0.114739,0.125164,0.122862,
cheetah,45.5,rotary,12,6.9452,0.152642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,63.9358,20.5346,43.4013,0.348727,4.18473,12,8,6,0.123751,0.224976,24.2558,-44.9996,69.2554,0.114714,0.114724,0.125252,0.122805,
cheetah,45.5,rotary,12,7.9967,0.175752,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,63.9286,20.5138,43.4148,0.348648,4.18378,12,8,6,0.123748,0.2249,24.252,-45,69.2519,0.114729,0.114729,0.12532,0.122757,
cheetah,45.5,rotary,12,9.2073,0.202358,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,63.9162,20.5217,43.3944,0.348698,4.18437,12,8,6,0.123773,0.224925,24.3242,-45,69.3242,0.114713,0.114713,0.125368,0.122703,
cheetah,45.5,rotary,12,10.6013,0.232996,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,63.9546,20.3772,43.5773,0.348067,4.1768,12,8,6,0.123858,0.224209,25.9598,-44.9989,70.9587,0.115057,0.115069,0.125298,0.122977,
cheetah,45.5,rotary,12,12.2063,0.26827,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,63.8313,20.4063,43.425,0.348354,4.18025,12,8,6,0.123682,0.224672,25.8004,-44.9999,70.8002,0.114828,0.114829,0.125278,0.122834,
cheetah,45.5,rotary,12,14.0542,0.308884,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,63.7913,20.422,43.3693,0.348268,4.17922,12,8,6,0.123625,0.224643,25.6333,-44.9999,70.6332,0.114856,0.114856,0.125154,0.122893,
cheetah,45.5,rotary,12,16.182,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,20,63.7211,20.4601,43.261,0.348009,4.17611,12,8,6,0.123413,0.224596,25.7173,-44.9998,70.7171,0.114948,0.114949,0.12469,0.123004,
cheetah,45.5,rotary,12,18.6319,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,10,63.8727,20.4942,43.3785,0.347532,4.17038,12,8,6,0.123814,0.223718,25.8526,-44.848,70.7005,0.115681,0.115542,0.124857,0.123211,
cheetah,45.5,rotary,12,21.4526,0.471486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,38,63.6036,20.4978,43.1059,0.347796,4.17355,12,8,6,0.123329,0.224467,27.2515,-44.9998,72.2513,0.115013,0.115014,0.124547,0.122911,
cheetah,45.5,rotary,12,24.7005,0.542868,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,63.5492,20.5325,43.0167,0.346656,4.15987,12,8,6,0.123325,0.223331,27.1743,-45,72.1743,0.115389,0.115389,0.124944,0.123161,
cheetah,45.5,rotary,12,28.44,0.625055,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,63.4603,20.5251,42.9351,0.346793,4.16152,12,8,6,0.123395,0.223398,27.1947,-44.9996,72.1943,0.115356,0.115358,0.125005,0.123241,
cheetah,45.5,rotary,12,32.7457,0.719686,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,63.3753,20.5089,42.8664,0.347222,4.16667,12,8,6,0.123595,0.223627,27.9355,-45,72.9355,0.1152,0.1152,0.125322,0.12332,
cheetah,45.5,rotary,12,37.7032,0.828642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,63.2888,20.4985,42.7902,0.347194,4.16633,12,8,6,0.12374,0.223454,28.4131,-45,73.4131,0.11521,0.11521,0.125546,0.123429,
cheetah,45.5,rotary,12,43.4113,0.954095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,6,63.4725,20.5191,42.9535,0.346344,4.15613,12,8,6,0.123997,0.222347,28.631,-44.8353,73.4664,0.115903,0.115888,0.125782,0.123535,
cheetah,45.5,rotary,12,49.9836,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,63.2818,20.5291,42.7527,0.346332,4.15598,12,8,6,0.124013,0.222319,28.4874,-44.8634,73.3507,0.116001,0.115935,0.125796,0.12355,
cheetah,45.5,rotary,12,57.5509,1.26485,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,62.7372,20.521,42.2163,0.345869,4.15043,12,8,6,0.123429,0.22244,30.5357,-44.9991,75.5348,0.115695,0.115707,0.125268,0.12377,
cheetah,45.5,rotary,12,66.2639,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,62.8373,20.452,42.3853,0.345389,4.14466,12,8,6,0.124474,0.220915,32.515,-44.9999,77.515,0.11616,0.116221,0.126707,0.124614,
cheetah,45.5,rotary,12,76.2959,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,62.307,20.467,41.84,0.34536,4.14432,12,8,6,0.123642,0.221718,31.9498,-44.9999,76.9497,0.115823,0.115823,0.126086,0.123976,
cheetah,45.5,rotary,12,87.8467,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,62.1544,20.4452,41.7092,0.345244,4.14293,12,8,6,0.124007,0.221237,32.3748,-45,77.3748,0.11586,0.115952,0.126609,0.124323,
cheetah,45.5,rotary,12,101.146,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,61.658,20.4197,41.2383,0.344732,4.13679,12,8,6,0.123637,0.221095,33.0136,-45,78.0135,0.116033,0.116033,0.126397,0.123983,
cheetah,45.5,rotary,12,116.459,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,61.385,20.4201,40.965,0.34453,4.13436,12,8,6,0.124013,0.220517,33.1503,-45,78.1502,0.116101,0.116306,0.126694,0.124502,
cheetah,45.5,rotary,12,134.091,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,6,62.0062,20.477,41.5292,0.343572,4.12286,12,8,6,0.126352,0.21722,33.1314,-44.2431,77.3745,0.119091,0.118903,0.12787,0.125266,
cheetah,45.5,rotary,12,154.392,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,60.7807,20.4193,40.3615,0.343512,4.12215,12,8,6,0.124811,0.218701,33.0837,-45,78.0837,0.11685,0.117329,0.12784,0.125168,
cheetah,45.5,rotary,12,177.766,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,60.1685,20.4281,39.7404,0.342876,4.11451,12,8,6,0.124266,0.21861,32.7438,-45,77.7438,0.116661,0.116838,0.12801,0.125035,
cheetah,45.5,rotary,12,204.679,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,59.3714,20.4947,38.8768,0.33908,4.06896,12,8,6,0.123548,0.215531,35.0483,-45,80.0483,0.117967,0.117967,0.12807,0.125266,
cheetah,45.5,rotary,12,235.666,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,58.5835,20.5545,38.0289,0.33599,4.03189,12,8,6,0.123116,0.212874,35.3132,-45,80.3131,0.119054,0.119055,0.128285,0.126342,
cheetah,45.5,rotary,12,271.345,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,57.9068,20.6548,37.252,0.330438,3.96526,12,8,6,0.122698,0.20774,35.2417,-45,80.2417,0.121057,0.12106,0.129145,0.128111,
cheetah,45.5,rotary,12,312.425,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,57.2852,20.6911,36.5941,0.327602,3.93123,12,8,6,0.122301,0.205302,34.2009,-45,79.2008,0.122104,0.122105,0.129102,0.128877,
cheetah,45.5,rotary,12,359.725,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,42,57.687,20.3521,37.3349,0.330776,3.96931,12,8,6,0.124113,0.206664,33.5106,-45,78.5105,0.120937,0.120942,0.133311,0.130246,
cheetah,45.5,rotary,12,414.186,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,56.2973,20.9057,35.3915,0.321281,3.85537,12,8,6,0.121984,0.199297,31.512,-45,76.512,0.124502,0.124502,0.130676,0.130668,
cheetah,45.5,rotary,12,476.892,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,56.0145,21.0747,34.9397,0.3176,3.81119,12,8,6,0.121829,0.19577,29.8562,-45,74.8562,0.125945,0.125945,0.131705,0.131703,
cheetah,45.5,rotary,12,549.091,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,56.274,21.2148,35.0593,0.315526,3.78631,12,8,6,0.122142,0.193384,27.8506,-44.6183,72.4689,0.126773,0.126775,0.133089,0.132087,
cheetah,45.5,rotary,12,632.22,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,56.3284,21.5597,34.7687,0.310286,3.72343,12,8,6,0.121974,0.188312,25.4627,-45,70.4627,0.128913,0.128913,0.135276,0.13422,
cheetah,45.5,rotary,12,727.936,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,56.8826,22.2294,34.6532,0.304358,3.65229,12,8,6,0.121268,0.18309,23.2559,-41.9364,65.1923,0.131425,0.131425,0.135589,0.135585,
cheetah,45.5,rotary,12,838.142,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,43,57.6233,22.9917,34.6317,0.300282,3.60338,12,8,6,0.120753,0.179529,20.6798,-36.4826,57.1624,0.133208,0.133208,0.135717,0.135708,
cheetah,45.5,rotary,12,965.033,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,41,58.3606,23.8692,34.4914,0.295973,3.55168,12,8,6,0.120044,0.17593,18.0426,-30.6265,48.6691,0.135149,0.13515,0.135288,0.135258,
cheetah,45.5,rotary,12,1111.13,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,55,59.0931,24.4392,34.6539,0.294012,3.52815,12,8,6,0.120001,0.174011,15.7615,-25.2217,40.9832,0.136049,0.136049,0.136051,0.13605,
cheetah,45.5,rotary,12,1279.35,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,59.7336,24.8358,34.8978,0.293786,3.52543,12,8,6,0.12,0.173786,13.7298,-20.4342,34.164,0.136153,0.136153,0.136153,0.136153,
cheetah,45.5,rotary,12,1473.04,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,60.3032,25.2403,35.0629,0.292695,3.51234,12,8,6,0.12,0.172695,11.9309,-17.0663,28.9971,0.136661,0.136661,0.136662,0.136661,
cheetah,45.5,rotary,12,1696.06,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,60.8391,25.6733,35.1658,0.291337,3.49604,12,8,6,0.120001,0.171336,10.2967,-14.346,24.6427,0.137298,0.137298,0.1373,0.137299,
cheetah,45.5,rotary,12,1952.83,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,61.3336,26.0466,35.287,0.290751,3.48901,12,8,6,0.120006,0.170744,8.88737,-12.223,21.1103,0.137576,0.137577,0.137592,0.13758,
cheetah,45.5,rotary,12,2248.48,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,61.7499,26.3082,35.4417,0.291069,3.49283,12,8,6,0.120001,0.171069,7.73165,-10.3616,18.0932,0.137425,0.137425,0.137426,0.137425,
cheetah,45.5,rotary,12,2588.89,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,62.0902,26.518,35.5723,0.292022,3.50427,12,8,6,0.12,0.172022,6.82609,-8.95844,15.7845,0.136976,0.136976,0.136976,0.136976,
cheetah,45.5,rotary,12,2980.83,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,62.378,26.7163,35.6617,0.292516,3.51019,12,8,6,0.12,0.172516,5.95951,-7.91007,13.8696,0.136745,0.136745,0.136745,0.136745,
cheetah,45.5,rotary,12,3432.12,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,62.6357,26.9158,35.7199,0.292788,3.51345,12,8,6,0.120002,0.172786,5.18015,-7.02098,12.2011,0.136619,0.136619,0.136622,0.13662,
cheetah,45.5,rotary,12,3951.73,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,62.8739,27.1066,35.7673,0.293053,3.51663,12,8,6,0.12,0.173053,4.51788,-6.2503,10.7682,0.136494,0.136494,0.136494,0.136494,
cheetah,45.5,rotary,12,4550,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,31,63.1064,27.2994,35.807,0.293075,3.5169,12,8,6,0.12,0.173075,4.00474,-5.545,9.54975,0.136484,0.136484,0.136484,0.136484,
cheetah,45.5,rotary,15,4.55,0.1,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,38,81.3238,32.4903,48.8335,0.334835,5.02252,15,8,6,0.0962437,0.238591,37.4578,-45,82.4578,0.0896141,0.0896266,0.105352,0.104557,
cheetah,45.5,rotary,15,5.2388,0.115138,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,81.2006,32.4685,48.7321,0.333326,4.9999,15,8,6,0.095437,0.237889,37.4023,-45,82.4023,0.0900019,0.090002,0.104513,0.104194,
cheetah,45.5,rotary,15,6.032,0.132571,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,81.0746,32.3622,48.7124,0.332446,4.9867,15,8,6,0.0945565,0.23789,37.5486,-45,82.5485,0.0902402,0.0902403,0.103573,0.103796,
cheetah,45.5,rotary,15,6.9452,0.152642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,81.0272,32.2655,48.7617,0.332234,4.98351,15,8,6,0.0945274,0.237707,38.158,-45,83.158,0.0902981,0.0902982,0.103922,0.103923,
cheetah,45.5,rotary,15,7.9967,0.175752,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,81.009,32.2024,48.8066,0.332351,4.98527,15,8,6,0.0946202,0.237731,38.6341,-45,83.6341,0.0902659,0.0902659,0.104167,0.104167,
cheetah,45.5,rotary,15,9.2073,0.202358,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,81.0174,32.1692,48.8482,0.332613,4.98919,15,8,6,0.0946692,0.237943,38.9328,-45,83.9328,0.0901959,0.0901962,0.104227,0.104227,
cheetah,45.5,rotary,15,10.6013,0.232996,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,80.9855,32.183,48.8025,0.332266,4.98399,15,8,6,0.0947307,0.237535,39.381,-45,84.381,0.0902892,0.0902892,0.104526,0.104526,
cheetah,45.5,rotary,15,12.2063,0.26827,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,80.9756,32.2215,48.7541,0.332176,4.98264,15,8,6,0.0947649,0.237411,39.8941,-44.9999,84.8941,0.0903153,0.0903164,0.104632,0.10464,
cheetah,45.5,rotary,15,14.0542,0.308884,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,80.9833,32.1938,48.7894,0.332185,4.98278,15,8,6,0.0947593,0.237426,40.1572,-45,85.1572,0.0903115,0.0903118,0.104624,0.104633,
cheetah,45.5,rotary,15,16.182,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,80.9333,32.2272,48.7061,0.33189,4.97836,15,8,6,0.0947648,0.237126,40.4222,-45,85.4222,0.0903916,0.0903918,0.104744,0.104745,
cheetah,45.5,rotary,15,18.6319,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,20,80.8991,32.2298,48.6694,0.331644,4.97466,15,8,6,0.0947624,0.236881,40.7426,-45,85.7426,0.0904587,0.0904588,0.104817,0.104818,
cheetah,45.5,rotary,15,21.4526,0.471486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,80.8606,32.2286,48.632,0.331589,4.97384,15,8,6,0.094758,0.236831,40.8542,-45,85.8542,0.0904733,0.0904733,0.104822,0.104822,
cheetah,45.5,rotary,15,24.7005,0.542868,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,80.8611,31.9985,48.8626,0.33314,4.99709,15,8,6,0.0948823,0.238257,41.2972,-45,86.2972,0.0900529,0.0900531,0.104703,0.104704,
cheetah,45.5,rotary,15,28.44,0.625055,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,41,80.8404,32.3519,48.4884,0.331332,4.96998,15,8,6,0.0944902,0.236842,40.9494,-45,85.9494,0.0905437,0.0905437,0.104073,0.104095,
cheetah,45.5,rotary,15,32.7457,0.719686,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,80.6962,32.2085,48.4878,0.330957,4.96435,15,8,6,0.094671,0.236286,41.8433,-45,86.8433,0.0906464,0.0906465,0.104759,0.104759,
cheetah,45.5,rotary,15,37.7032,0.828642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,80.5641,32.2424,48.3217,0.330486,4.95729,15,8,6,0.0946745,0.235811,41.8905,-44.9999,86.8904,0.0907762,0.0907765,0.104915,0.104916,
cheetah,45.5,rotary,15,43.4113,0.954095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,80.4358,32.2415,48.1942,0.330268,4.95402,15,8,6,0.0946809,0.235587,42.0821,-44.9999,87.082,0.0908364,0.0908367,0.104998,0.105003,
cheetah,45.5,rotary,15,49.9836,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,80.2799,32.2462,48.0337,0.330034,4.9505,15,8,6,0.0946647,0.235369,42.2831,-45,87.2831,0.0909,0.0909001,0.105033,0.105033,
cheetah,45.5,rotary,15,57.5509,1.26485,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,80.0927,32.1887,47.9039,0.329632,4.94448,15,8,6,0.094621,0.235011,42.7772,-45,87.7772,0.091011,0.0910111,0.105024,0.105027,
cheetah,45.5,rotary,15,66.2639,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,79.8904,32.1526,47.7378,0.329224,4.93836,15,8,6,0.0946142,0.234609,43.4848,-45,88.4848,0.0911254,0.0911273,0.105065,0.105103,
cheetah,45.5,rotary,15,76.2959,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,79.6027,32.0825,47.5203,0.328747,4.9312,15,8,6,0.094596,0.234151,43.5845,-45,88.5845,0.091256,0.0912561,0.105232,0.105234,
cheetah,45.5,rotary,15,87.8467,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,40,79.3111,32.0584,47.2528,0.328611,4.92917,15,8,6,0.0946517,0.233959,43.4619,-45,88.4619,0.0912936,0.0912937,0.105294,0.105445,
cheetah,45.5,rotary,15,101.146,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,78.9403,31.96,46.9803,0.327783,4.91674,15,8,6,0.0945819,0.233201,44.3073,-44.9994,89.3066,0.0915344,0.0915373,0.105438,0.105457,
cheetah,45.5,rotary,15,116.459,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,78.5054,31.9228,46.5827,0.327281,4.90921,15,8,6,0.0945309,0.23275,44.5403,-45,89.5403,0.0916643,0.0916643,0.105509,0.105509,
cheetah,45.5,rotary,15,134.091,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,38,78.0305,31.8847,46.1459,0.327091,4.90636,15,8,6,0.0945465,0.232544,44.4839,-45,89.4839,0.0917183,0.0917185,0.105613,0.105615,
cheetah,45.5,rotary,15,154.392,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,77.4743,31.697,45.7773,0.326078,4.89117,15,8,6,0.0945222,0.231556,44.9279,-45,89.9279,0.092004,0.0920047,0.105846,0.105855,
cheetah,45.5,rotary,15,177.766,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,76.8255,31.4674,45.3581,0.323835,4.85753,15,8,6,0.0944216,0.229414,44.9995,-45,89.9995,0.09264,0.0926401,0.106292,0.106292,
cheetah,45.5,rotary,15,204.679,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,76.1352,31.3368,44.7984,0.323074,4.84612,15,8,6,0.0943878,0.228687,44.9998,-45,89.9998,0.092858,0.092858,0.106439,0.106439,
cheetah,45.5,rotary,15,235.666,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,75.388,31.135,44.2529,0.321481,4.82222,15,8,6,0.0943317,0.22715,44.9971,-45,89.997,0.0933192,0.0933195,0.106786,0.106787,
cheetah,45.5,rotary,15,271.345,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,74.6241,30.9572,43.667,0.320291,4.80436,15,8,6,0.0942982,0.225993,44.9223,-45,89.9222,0.093666,0.0936663,0.107078,0.107077,
cheetah,45.5,rotary,15,312.425,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,73.8468,30.7132,43.1336,0.316607,4.74911,15,8,6,0.0941864,0.222421,44.3154,-45,89.3154,0.0947549,0.0947549,0.107976,0.107976,
cheetah,45.5,rotary,15,359.725,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,73.1388,30.4401,42.6986,0.31408,4.7112,15,8,6,0.0941087,0.219971,43.0167,-45,88.0167,0.0955175,0.0955176,0.108597,0.108597,
cheetah,45.5,rotary,15,414.186,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,52,72.5781,30.4509,42.1272,0.314271,4.71407,15,8,6,0.09384,0.220431,41.2932,-45,86.2932,0.0954593,0.0954594,0.107676,0.107675,
cheetah,45.5,rotary,15,476.892,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,53,72.3156,30.3739,41.9417,0.313492,4.70238,15,8,6,0.0937313,0.219761,39.2203,-45,84.2203,0.0956964,0.0956965,0.107598,0.107596,
cheetah,45.5,rotary,15,549.091,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,40,72.7879,30.8323,41.9556,0.307571,4.61357,15,8,6,0.0942797,0.213292,36.3666,-45,81.3666,0.0975383,0.0975383,0.111453,0.110246,
cheetah,45.5,rotary,15,632.22,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,84,72.6267,30.7382,41.8885,0.307965,4.61947,15,8,6,0.0933867,0.214578,34.6732,-45,79.6732,0.097414,0.0974141,0.10841,0.108407,
cheetah,45.5,rotary,15,727.936,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,39,74.5291,31.9101,42.619,0.301701,4.52552,15,8,6,0.0950879,0.206613,31.077,-45,76.0769,0.0994362,0.0994361,0.111962,0.111015,
cheetah,45.5,rotary,15,838.142,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,74.6084,33.6574,40.951,0.286024,4.29036,15,8,6,0.0927694,0.193255,25.2532,-35.9336,61.1867,0.104893,0.104902,0.11192,0.112098,
cheetah,45.5,rotary,15,965.033,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,78.7668,35.7749,42.992,0.276732,4.15098,15,8,6,0.0947498,0.181982,20.9823,-28.0573,49.0396,0.111673,0.111901,0.112736,0.116634,
cheetah,45.5,rotary,15,1111.13,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,79.1076,36.0956,43.012,0.273131,4.09696,15,8,6,0.0936263,0.179504,20.1237,-26.5764,46.7001,0.111946,0.112455,0.113418,0.116257,
cheetah,45.5,rotary,15,1279.35,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,88,76.9784,35.3396,41.6389,0.271427,4.07141,15,8,6,0.0910457,0.180382,20.0204,-28.0617,48.0821,0.110527,0.110527,0.114379,0.114379,
cheetah,45.5,rotary,15,1473.04,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,78.2123,36.52,41.6923,0.267085,4.00627,15,8,6,0.0903868,0.176698,17.4994,-23.7608,41.2602,0.112324,0.112324,0.113772,0.113772,
cheetah,45.5,rotary,15,1696.06,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,79.4004,37.602,41.7984,0.264159,3.96238,15,8,6,0.0900577,0.174101,15.3179,-19.8849,35.2028,0.113569,0.11357,0.113782,0.113746,
cheetah,45.5,rotary,15,1952.83,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,80.6243,38.5492,42.075,0.263174,3.94761,15,8,6,0.0901288,0.173045,13.2951,-16.4758,29.771,0.113994,0.113994,0.114479,0.114425,
cheetah,45.5,rotary,15,2248.48,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,31,81.2133,39.0123,42.2009,0.269682,4.04522,15,8,6,0.0900097,0.179672,11.8017,-13.1839,24.9855,0.111243,0.111243,0.111276,0.111271,
cheetah,45.5,rotary,15,2588.89,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,81.7772,39.5397,42.2375,0.27285,4.09275,15,8,6,0.0900057,0.182845,10.3446,-11.6269,21.9715,0.109952,0.109952,0.109966,0.109962,
cheetah,45.5,rotary,15,2980.83,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,82.2966,40.1344,42.1622,0.273019,4.09528,15,8,6,0.0900001,0.183018,9.08408,-10.353,19.437,0.109883,0.109883,0.109883,0.109883,
cheetah,45.5,rotary,15,3432.12,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,82.7734,40.6703,42.103,0.273392,4.10088,15,8,6,0.0900041,0.183388,7.92594,-9.25729,17.1832,0.109734,0.109734,0.109744,0.10974,
cheetah,45.5,rotary,15,3951.73,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,39,83.2401,41.1871,42.053,0.274322,4.11482,15,8,6,0.0900005,0.184321,6.87419,-8.30127,15.1755,0.109361,0.109361,0.109362,0.109362,
cheetah,45.5,rotary,15,4550,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,83.6246,41.548,42.0766,0.274259,4.11388,15,8,6,0.0900062,0.184252,6.09438,-7.42241,13.5168,0.109387,0.109387,0.109405,0.109396,
