species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
horse,545.18,rotary,12,193.892,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,178.84,0.640914,178.199,0.4673,5.6076,12,8,6,0.22849,0.238811,44.0655,8.27673,35.7888,0.141366,0.15245,0.195127,0.193376,NaN
horse,545.18,rotary,12,223.247,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,179.023,0.644041,178.379,0.466872,5.60246,12,8,6,0.228327,0.238545,43.98,8.05731,35.9227,0.141483,0.15263,0.194926,0.19335,NaN
horse,545.18,rotary,12,257.045,0.471487,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,179.225,0.647473,178.577,0.466403,5.59684,12,8,6,0.228148,0.238255,43.899,7.8104,36.0886,0.141609,0.152825,0.194703,0.193318,NaN
horse,545.18,rotary,12,295.961,0.542867,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,179.459,0.651274,178.808,0.465883,5.5906,12,8,6,0.227946,0.237937,43.8108,7.53097,36.2798,0.141745,0.153034,0.194459,0.193281,NaN
horse,545.18,rotary,12,340.768,0.625055,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,178.35,0.635904,177.714,0.465288,5.58346,12,8,6,0.228454,0.236834,44.5535,8.24181,36.3117,0.142098,0.15452,0.194377,0.193006,NaN
horse,545.18,rotary,12,392.358,0.719686,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,12,178.705,0.640434,178.065,0.464582,5.57498,12,8,6,0.228154,0.236428,44.3982,7.83026,36.5679,0.142254,0.154745,0.194068,0.192959,NaN
horse,545.18,rotary,12,451.76,0.828643,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,178.971,0.645626,178.325,0.463873,5.56648,12,8,6,0.227863,0.236011,44.2524,7.37889,36.8735,0.142456,0.154984,0.193686,0.192876,NaN
horse,545.18,rotary,12,520.154,0.954096,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,12,179.547,0.651794,178.896,0.462953,5.55544,12,8,6,0.227455,0.235499,44.0343,6.82797,37.2063,0.142618,0.155259,0.193287,0.192809,NaN
horse,545.18,rotary,12,598.903,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,12,179.164,0.623812,178.54,0.461599,5.53919,12,8,6,0.22736,0.234239,44.5843,7.14237,37.4419,0.143728,0.156525,0.192228,0.191723,NaN
horse,545.18,rotary,12,689.574,1.26486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,11,180.184,0.63187,179.552,0.460276,5.52331,12,8,6,0.226736,0.23354,44.0423,6.32963,37.7127,0.143907,0.156827,0.191729,0.191625,NaN
horse,545.18,rotary,12,793.972,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,42,178.688,0.630644,178.057,0.459078,5.50894,12,8,6,0.227208,0.23187,45,7.47882,37.5211,0.144864,0.158954,0.191103,0.190846,NaN
horse,545.18,rotary,12,914.176,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,179.026,0.63693,178.389,0.458227,5.49873,12,8,6,0.226888,0.23134,44.9988,6.97667,38.0221,0.145145,0.159417,0.19058,0.190413,NaN
horse,545.18,rotary,12,1052.58,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,41,179.54,0.642652,178.898,0.457114,5.48537,12,8,6,0.226592,0.230523,45,6.46619,38.5338,0.145557,0.160303,0.18984,0.189788,NaN
horse,545.18,rotary,12,1211.93,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,39,180.279,0.652888,179.626,0.456323,5.47588,12,8,6,0.226404,0.229919,44.4646,5.54724,38.9174,0.146202,0.16138,0.188567,0.18847,NaN
horse,545.18,rotary,12,1395.41,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,181.107,0.678578,180.428,0.454436,5.45323,12,8,6,0.225993,0.228443,43.2737,4.69214,38.5816,0.146896,0.16348,0.186929,0.186565,NaN
horse,545.18,rotary,12,1606.67,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,44,182.086,0.717883,181.368,0.453418,5.44102,12,8,6,0.224794,0.228624,39.9387,1.85323,38.0855,0.147093,0.163493,0.18519,0.183537,NaN
horse,545.18,rotary,12,1849.92,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,45,182.602,0.736916,181.865,0.452343,5.42812,12,8,6,0.222995,0.229348,36.1334,-1.91747,38.0509,0.147216,0.163371,0.18239,0.180585,NaN
horse,545.18,rotary,12,2129.99,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,66,182.932,0.728384,182.203,0.452691,5.43229,12,8,6,0.22179,0.230901,34.2712,-4.2369,38.5081,0.146941,0.162945,0.18005,0.179782,NaN
horse,545.18,rotary,12,2452.46,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,182.814,0.695979,182.118,0.453535,5.44242,12,8,6,0.221486,0.232048,32.5562,-6.778,39.3342,0.146778,0.162785,0.178793,0.178786,NaN
horse,545.18,rotary,12,2823.75,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,182.453,0.686279,181.767,0.454394,5.45273,12,8,6,0.221233,0.233162,30.7832,-7.88656,38.6697,0.146037,0.16226,0.178591,0.178448,NaN
horse,545.18,rotary,12,3251.25,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,42,180.352,0.661876,179.69,0.458351,5.50022,12,8,6,0.223203,0.235148,28.8629,-11.0451,39.9079,0.146313,0.162097,0.178559,0.178559,NaN
horse,545.18,rotary,12,3743.47,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,177.854,0.644927,177.209,0.461218,5.53462,12,8,6,0.22457,0.236648,27.283,-13.7348,41.0178,0.145819,0.162568,0.178228,0.178302,NaN
horse,545.18,rotary,12,4310.22,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,135,171.434,0.592041,170.842,0.481819,5.78182,12,8,6,0.234295,0.247524,27.3291,-23.5082,50.8373,0.148383,0.159593,0.178297,0.178297,NaN
horse,545.18,rotary,12,4962.76,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,169.624,0.582608,169.041,0.482435,5.78922,12,8,6,0.233663,0.248772,24.7445,-22.7579,47.5024,0.147415,0.158547,0.178277,0.17828,NaN
horse,545.18,rotary,12,5714.1,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,169.214,0.550831,168.663,0.482821,5.79385,12,8,6,0.233801,0.24902,22.4139,-22.2782,44.6921,0.146739,0.157567,0.179557,0.179169,NaN
horse,545.18,rotary,12,6579.19,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,167.635,0.549829,167.085,0.483157,5.79789,12,8,6,0.23315,0.250008,19.7559,-20.3783,40.1342,0.145643,0.157177,0.179215,0.178705,NaN
horse,545.18,rotary,12,7575.25,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,167.129,0.544584,166.585,0.48349,5.80188,12,8,6,0.232501,0.250989,17.4767,-18.3473,35.8241,0.145294,0.156828,0.178759,0.178678,NaN
horse,545.18,rotary,12,8722.11,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,167.268,0.536952,166.731,0.483366,5.80039,12,8,6,0.23224,0.251126,15.587,-16.3688,31.9558,0.145245,0.156515,0.178547,0.178679,NaN
horse,545.18,rotary,12,10042.6,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,38,165.92,0.541361,165.379,0.483852,5.80622,12,8,6,0.231364,0.252488,13.5222,-15.4657,28.9879,0.143906,0.15572,0.178544,0.178544,NaN
horse,545.18,rotary,12,11563,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,9,166.386,0.533424,165.853,0.483313,5.79976,12,8,6,0.231192,0.252122,12.0049,-13.6122,25.617,0.144176,0.155545,0.178455,0.178643,NaN
horse,545.18,rotary,12,13313.6,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,48,165.681,0.526969,165.154,0.482624,5.79149,12,8,6,0.229794,0.25283,10.329,-12.6286,22.9575,0.142558,0.155077,0.178498,0.178498,NaN
horse,545.18,rotary,12,15329.2,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,165.566,0.517492,165.049,0.481297,5.77557,12,8,6,0.228495,0.252803,9.0391,-11.3532,20.3923,0.141256,0.155053,0.178438,0.178438,NaN
horse,545.18,rotary,12,17650,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,165.814,0.511993,165.302,0.48102,5.77224,12,8,6,0.228346,0.252675,7.94022,-9.97195,17.9122,0.141469,0.154846,0.178315,0.178372,NaN
horse,545.18,rotary,12,20322.1,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,9,166.188,0.507165,165.681,0.480474,5.76568,12,8,6,0.228235,0.252239,7.00138,-8.72289,15.7243,0.141837,0.154727,0.178171,0.178434,NaN
horse,545.18,rotary,12,23398.8,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,10,166.532,0.502635,166.029,0.479864,5.75837,12,8,6,0.228037,0.251828,6.15539,-7.64334,13.7987,0.142036,0.154674,0.177976,0.178451,NaN
horse,545.18,rotary,12,26941.2,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,166.099,0.486754,165.612,0.477639,5.73166,12,8,6,0.225784,0.251854,5.04183,-7.04749,12.0893,0.141027,0.154399,0.177283,0.177283,NaN
horse,545.18,rotary,12,31020,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,166.297,0.481348,165.816,0.477335,5.72802,12,8,6,0.225458,0.251877,4.39802,-6.21061,10.6086,0.141119,0.154183,0.177025,0.177025,NaN
horse,545.18,rotary,12,35716.3,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,166.508,0.476978,166.031,0.476946,5.72335,12,8,6,0.225221,0.251725,3.85921,-5.46379,9.32299,0.141247,0.154094,0.176872,0.176872,NaN
horse,545.18,rotary,12,41123.6,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,166.708,0.471373,166.237,0.476482,5.71779,12,8,6,0.224763,0.251719,3.36141,-4.79862,8.16003,0.141226,0.153981,0.176506,0.176506,NaN
horse,545.18,rotary,12,47349.5,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,166.913,0.467279,166.446,0.475956,5.71147,12,8,6,0.224439,0.251517,2.94135,-4.20478,7.14613,0.141212,0.153997,0.176344,0.17633,NaN
horse,545.18,rotary,12,54518,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,167.143,0.464563,166.679,0.475432,5.70518,12,8,6,0.224281,0.251151,2.59433,-3.68128,6.27561,0.141388,0.154012,0.176267,0.176332,NaN
horse,545.18,rotary,15,54.518,0.1,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,49,237.27,0.845293,236.424,0.452895,6.79343,15,8,6,0.188873,0.264023,37.9604,8.64489,29.3155,0.119162,0.12197,0.175902,0.175901,NaN
horse,545.18,rotary,15,62.7718,0.11514,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,49,233.774,0.875091,232.899,0.459859,6.89788,15,8,6,0.187367,0.272491,39.7742,8.53473,31.2394,0.115889,0.117863,0.173693,0.173693,NaN
horse,545.18,rotary,15,72.2751,0.132571,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,87,232.41,0.882763,231.527,0.467997,7.01996,15,8,6,0.188118,0.27988,41.6252,8.12525,33.5,0.113957,0.115549,0.172457,0.172457,NaN
horse,545.18,rotary,15,83.2173,0.152642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,231.837,0.886881,230.95,0.474105,7.11157,15,8,6,0.188501,0.285603,43.1141,8.16531,34.9488,0.112349,0.113581,0.171664,0.171663,NaN
horse,545.18,rotary,15,95.816,0.175751,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,38,231.973,0.889811,231.083,0.474004,7.11007,15,8,6,0.188488,0.285516,43.0398,8.10024,34.9395,0.112356,0.113649,0.171645,0.171645,NaN
horse,545.18,rotary,15,110.322,0.202359,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,232.104,0.893027,231.211,0.473886,7.10829,15,8,6,0.188484,0.285402,42.9686,8.03955,34.9291,0.112369,0.113754,0.171617,0.171617,NaN
horse,545.18,rotary,15,127.024,0.232995,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,232.234,0.896196,231.338,0.473765,7.10647,15,8,6,0.188485,0.285279,42.8923,7.96822,34.9241,0.112383,0.113886,0.171577,0.171577,NaN
horse,545.18,rotary,15,146.255,0.26827,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,31,232.391,0.899462,231.492,0.473614,7.10422,15,8,6,0.18848,0.285135,42.8186,7.89921,34.9194,0.112403,0.114002,0.171555,0.171555,NaN
horse,545.18,rotary,15,168.398,0.308884,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,232.504,0.902478,231.601,0.473496,7.10245,15,8,6,0.18848,0.285016,42.7678,7.82142,34.9464,0.112397,0.114155,0.171509,0.171509,NaN
horse,545.18,rotary,15,193.892,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,11,233.735,0.90775,232.828,0.473139,7.09708,15,8,6,0.188767,0.284372,42.5398,7.58954,34.9502,0.112665,0.114041,0.17171,0.171922,NaN
horse,545.18,rotary,15,223.247,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,235.067,0.914855,234.152,0.472479,7.08719,15,8,6,0.188646,0.283833,42.1107,7.33225,34.7784,0.112704,0.114063,0.171682,0.172147,NaN
horse,545.18,rotary,15,257.045,0.471487,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,46,232.544,0.892654,231.651,0.475938,7.13907,15,8,6,0.188448,0.28749,42.5481,7.32362,35.2244,0.111446,0.11439,0.170115,0.170115,NaN
horse,545.18,rotary,15,295.961,0.542867,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,232.667,0.89339,231.774,0.477025,7.15537,15,8,6,0.189024,0.288,42.4808,7.18572,35.295,0.111609,0.114936,0.169711,0.169711,NaN
horse,545.18,rotary,15,340.768,0.625055,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,232.816,0.896949,231.919,0.476651,7.14977,15,8,6,0.188917,0.287734,42.1599,7.02238,35.1376,0.111411,0.115234,0.169698,0.169698,NaN
horse,545.18,rotary,15,392.358,0.719686,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,40,232.975,0.901791,232.073,0.476043,7.14065,15,8,6,0.188896,0.287148,42.0438,6.76717,35.2766,0.111554,0.115579,0.169671,0.169671,NaN
horse,545.18,rotary,15,451.76,0.828643,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,233.102,0.901916,232.2,0.474883,7.12324,15,8,6,0.188858,0.286025,41.7907,6.43716,35.3536,0.111895,0.116215,0.169585,0.169585,NaN
horse,545.18,rotary,15,520.154,0.954096,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,233.289,0.905377,232.384,0.473899,7.10848,15,8,6,0.188647,0.285252,41.4419,6.19328,35.2486,0.112082,0.116579,0.169412,0.169412,NaN
horse,545.18,rotary,15,598.903,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,233.537,0.911102,232.626,0.473197,7.09796,15,8,6,0.188565,0.284633,41.1658,5.85135,35.3144,0.112246,0.117029,0.169215,0.169215,NaN
horse,545.18,rotary,15,689.574,1.26486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,234.798,0.923767,233.874,0.472564,7.08847,15,8,6,0.18843,0.284134,40.7168,5.42246,35.2943,0.112317,0.117095,0.169031,0.169329,NaN
horse,545.18,rotary,15,793.972,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,236.447,0.939044,235.508,0.471714,7.07572,15,8,6,0.188217,0.283497,40.061,4.87134,35.1897,0.112389,0.11721,0.168824,0.169407,NaN
horse,545.18,rotary,15,914.176,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,238.427,0.958076,237.468,0.470724,7.06086,15,8,6,0.187948,0.282776,39.1452,4.09806,35.0471,0.112477,0.117342,0.168554,0.169455,NaN
horse,545.18,rotary,15,1052.58,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,240.816,0.979827,239.836,0.469607,7.04411,15,8,6,0.187617,0.28199,38.1085,3.3075,34.801,0.112541,0.117482,0.168246,0.169495,NaN
horse,545.18,rotary,15,1211.93,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,236.567,0.954915,235.612,0.468698,7.03047,15,8,6,0.187589,0.281109,42.1834,3.44369,38.7397,0.113146,0.119905,0.167204,0.167204,NaN
horse,545.18,rotary,15,1395.41,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,239.05,0.966237,238.084,0.467905,7.01858,15,8,6,0.187522,0.280383,41.1848,2.49717,38.6876,0.113339,0.120617,0.166305,0.166829,NaN
horse,545.18,rotary,15,1606.67,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,75,237.957,0.968672,236.988,0.460757,6.91136,15,8,6,0.186136,0.274621,42.9768,2.34927,40.6276,0.115,0.125264,0.163716,0.163716,NaN
horse,545.18,rotary,15,1849.92,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,34,239.472,0.995607,238.477,0.459623,6.89435,15,8,6,0.185657,0.273966,41.4636,0.820997,40.6426,0.115078,0.126148,0.16271,0.162699,NaN
horse,545.18,rotary,15,2129.99,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,241.068,1.00316,240.065,0.45843,6.87645,15,8,6,0.185216,0.273214,39.8949,-0.533418,40.4283,0.115144,0.127179,0.161648,0.161701,NaN
horse,545.18,rotary,15,2452.46,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,53,240.699,0.953756,239.745,0.46103,6.91545,15,8,6,0.186369,0.274661,36.6169,-4.49782,41.1147,0.114863,0.13039,0.158993,0.158993,NaN
horse,545.18,rotary,15,2823.75,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,238.216,0.892991,237.323,0.4697,7.0455,15,8,6,0.189928,0.279772,36.4635,-11.9253,48.3888,0.115067,0.132308,0.156986,0.156973,NaN
horse,545.18,rotary,15,3251.25,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,9,238.528,0.88809,237.64,0.469465,7.04197,15,8,6,0.189776,0.279689,33.0163,-11.3593,44.3755,0.114727,0.131973,0.157232,0.157426,NaN
horse,545.18,rotary,15,3743.47,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,237.631,0.885435,236.746,0.469597,7.04396,15,8,6,0.189767,0.279831,29.7689,-11.0393,40.8081,0.1147,0.131606,0.157314,0.157616,NaN
horse,545.18,rotary,15,4310.22,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,230.679,0.864403,229.815,0.472483,7.08725,15,8,6,0.190121,0.282363,28.8814,-12.7791,41.6605,0.114497,0.131269,0.156238,0.156791,NaN
horse,545.18,rotary,15,4962.76,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,228.723,0.857641,227.866,0.4727,7.09051,15,8,6,0.189888,0.282813,26.1467,-12.9994,39.1462,0.114252,0.130859,0.156114,0.15678,NaN
horse,545.18,rotary,15,5714.1,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,75,222.54,0.820641,221.719,0.473092,7.09637,15,8,6,0.189914,0.283177,25.6864,-18.2001,43.8865,0.114126,0.130827,0.156479,0.156479,NaN
horse,545.18,rotary,15,6579.19,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,219.536,0.807356,218.729,0.472573,7.0886,15,8,6,0.189787,0.282786,23.4215,-18.9218,42.3433,0.114104,0.13049,0.157035,0.156979,NaN
horse,545.18,rotary,15,7575.25,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,216.739,0.778656,215.96,0.471617,7.07426,15,8,6,0.189404,0.282214,21.8363,-20.4913,42.3276,0.114148,0.130932,0.157002,0.156779,NaN
horse,545.18,rotary,15,8722.11,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,215.094,0.772374,214.322,0.471537,7.07306,15,8,6,0.189453,0.282084,19.1073,-18.8501,37.9574,0.114482,0.130696,0.157105,0.156619,NaN
horse,545.18,rotary,15,10042.6,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,214.119,0.769515,213.349,0.47124,7.06859,15,8,6,0.189246,0.281994,16.6159,-17.2787,33.8946,0.114727,0.130479,0.157007,0.156551,NaN
horse,545.18,rotary,15,11563,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,213.805,0.761923,213.043,0.47111,7.06665,15,8,6,0.189123,0.281987,14.5343,-15.4058,29.9401,0.115093,0.130181,0.156944,0.156447,NaN
horse,545.18,rotary,15,13313.6,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,212.905,0.763514,212.141,0.469573,7.04359,15,8,6,0.188864,0.280709,12.454,-14.159,26.613,0.115558,0.130238,0.157323,0.156318,NaN
horse,545.18,rotary,15,15329.2,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,11,213.18,0.755966,212.424,0.469169,7.03754,15,8,6,0.188711,0.280458,10.9559,-12.4163,23.3722,0.115808,0.130073,0.157104,0.156313,NaN
horse,545.18,rotary,15,17650,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,212.748,0.750336,211.998,0.468264,7.02397,15,8,6,0.188401,0.279864,9.35223,-11.2784,20.6306,0.116068,0.130032,0.1572,0.156146,NaN
horse,545.18,rotary,15,20322.1,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,42,212.676,0.743248,211.933,0.467346,7.01019,15,8,6,0.188132,0.279213,8.08498,-10.1273,18.2123,0.11629,0.129981,0.157266,0.155998,NaN
horse,545.18,rotary,15,23398.8,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,212.663,0.734943,211.928,0.466471,6.99706,15,8,6,0.18789,0.278581,7.03109,-9.05631,16.0874,0.116492,0.129937,0.157335,0.155838,NaN
horse,545.18,rotary,15,26941.2,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,212.355,0.72488,211.63,0.465323,6.97985,15,8,6,0.187513,0.277811,6.11024,-8.26944,14.3797,0.116588,0.129974,0.157377,0.155623,NaN
horse,545.18,rotary,15,31020,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,34,211.283,0.69684,210.586,0.463079,6.94619,15,8,6,0.187437,0.275642,5.22092,-7.52395,12.7449,0.11669,0.130036,0.159005,0.153335,NaN
horse,545.18,rotary,15,35716.3,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,211.481,0.689663,210.791,0.462488,6.93732,15,8,6,0.18726,0.275228,4.58662,-6.64097,11.2276,0.116912,0.12993,0.158955,0.153283,NaN
horse,545.18,rotary,15,41123.6,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,211.787,0.683386,211.104,0.46194,6.92911,15,8,6,0.187113,0.274827,4.03649,-5.82815,9.86464,0.117085,0.12987,0.15889,0.153254,NaN
horse,545.18,rotary,15,47349.5,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,12,211.705,0.670512,211.035,0.461272,6.91908,15,8,6,0.186735,0.274536,3.51064,-5.24241,8.75305,0.117001,0.129853,0.15868,0.152868,NaN
horse,545.18,rotary,15,54518,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,211.805,0.659875,211.145,0.460927,6.91391,15,8,6,0.186557,0.27437,3.07206,-4.62873,7.70079,0.117003,0.129765,0.158594,0.152551,NaN
horse,545.18,transverse,8,54.518,0.1,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,138.373,0.786287,137.587,0.532808,4.26247,8,8,7,0.306005,0.226804,44.1664,-23.7964,67.9627,0.170208,0.172285,0.226437,0.191328,NaN
horse,545.18,transverse,8,62.7718,0.11514,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,39,133.035,0.83519,132.2,0.524537,4.1963,8,8,7,0.308026,0.216511,44.1222,-29.4618,73.584,0.17508,0.179478,0.224883,0.194792,NaN
horse,545.18,transverse,8,72.2751,0.132571,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,133.574,0.835527,132.738,0.524153,4.19322,8,8,7,0.307904,0.216249,44.3016,-29.1619,73.4635,0.175074,0.179563,0.225,0.194845,NaN
horse,545.18,transverse,8,83.2173,0.152642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,134.158,0.836076,133.322,0.523741,4.18993,8,8,7,0.30777,0.215971,44.5612,-28.8685,73.4297,0.175068,0.179672,0.225107,0.194902,NaN
horse,545.18,transverse,8,95.816,0.175751,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,134.791,0.836894,133.955,0.523295,4.18636,8,8,7,0.307621,0.215674,44.8059,-28.591,73.3969,0.175064,0.179803,0.225209,0.194963,NaN
horse,545.18,transverse,8,110.322,0.202359,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,135.48,0.838265,134.642,0.522801,4.18241,8,8,7,0.307449,0.215352,44.9944,-28.3605,73.3549,0.17507,0.179957,0.225298,0.19503,NaN
horse,545.18,transverse,8,127.024,0.232995,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,6,136.289,0.84071,135.448,0.522196,4.17757,8,8,7,0.307253,0.214943,44.8089,-28.2962,73.105,0.175125,0.180171,0.225356,0.195096,NaN
horse,545.18,transverse,8,146.255,0.26827,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,6,137.148,0.842117,136.306,0.521642,4.17314,8,8,7,0.307087,0.214555,44.859,-28.0484,72.9075,0.17513,0.180379,0.225459,0.195163,NaN
horse,545.18,transverse,8,168.398,0.308884,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,75,133.047,0.894933,132.152,0.511581,4.09265,8,8,7,0.310881,0.200701,44.9995,-26.5053,71.5048,0.184127,0.189485,0.2291,0.202083,NaN
horse,545.18,transverse,8,193.892,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,133.822,0.897339,132.924,0.511163,4.08931,8,8,7,0.310751,0.200413,44.9971,-26.3936,71.3906,0.184371,0.189751,0.229059,0.202358,NaN
horse,545.18,transverse,8,223.247,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,134.685,0.899352,133.785,0.510788,4.08631,8,8,7,0.310681,0.200107,44.9911,-26.273,71.2641,0.184666,0.190067,0.228959,0.202657,NaN
horse,545.18,transverse,8,257.045,0.471487,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,135.231,0.907049,134.324,0.51,4.08,8,8,7,0.310847,0.199153,44.9998,-25.5555,70.5553,0.185901,0.191194,0.229448,0.203802,NaN
horse,545.18,transverse,8,295.961,0.542867,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,13,136.362,0.905402,135.456,0.50975,4.078,8,8,7,0.310985,0.198765,44.7257,-25.221,69.9467,0.186183,0.191684,0.229301,0.204056,NaN
